id,easting,northing,elevation,site,year,percAlong,distAlong
18445,304418.6625,4116188.743,2227.349777,LGR,2024,0.567869193,552.3331516
18446,304418.6625,4116188.743,2227.349777,LGR,2024,0.568128731,552.5855891
18447,304418.4947,4116188.31,2227.386075,LGR,2024,0.568388269,552.8380265
18448,304418.4293,4116188.142,2227.374867,LGR,2024,0.568647807,553.090464
18449,304418.2468,4116187.702,2227.351211,LGR,2024,0.568907345,553.3429014
18450,304418.2468,4116187.702,2227.351211,LGR,2024,0.569166883,553.5953389
18451,304418.0487,4116187.3,2227.406343,LGR,2024,0.569426421,553.8477763
18452,304417.8506,4116186.897,2227.449372,LGR,2024,0.569685959,554.1002138
18453,304417.7532,4116186.699,2227.441368,LGR,2024,0.569945497,554.3526513
18454,304417.7532,4116186.699,2227.441368,LGR,2024,0.570205035,554.6050887
18455,304417.6759,4116186.247,2227.466934,LGR,2024,0.570464573,554.8575262
18456,304417.5455,4116185.817,2227.489219,LGR,2024,0.570724111,555.1099636
18457,304417.5455,4116185.817,2227.489219,LGR,2024,0.570983649,555.3624011
18458,304417.4008,4116185.59,2227.482891,LGR,2024,0.571243187,555.6148385
18459,304417.174,4116185.235,2227.457095,LGR,2024,0.571502725,555.867276
18460,304417.174,4116185.235,2227.457095,LGR,2024,0.571762263,556.1197134
18461,304417.0025,4116184.788,2227.485304,LGR,2024,0.572021801,556.3721509
18462,304416.8919,4116184.246,2227.52478,LGR,2024,0.572281339,556.6245883
18463,304416.8918,4116184.254,2227.524775,LGR,2024,0.572540877,556.8770258
18464,304416.8918,4116184.254,2227.524775,LGR,2024,0.572800415,557.1294633
18465,304416.8993,4116183.754,2227.469908,LGR,2024,0.573059953,557.3819007
18466,304416.8994,4116183.746,2227.469938,LGR,2024,0.573319491,557.6343382
18467,304416.9069,4116183.246,2227.527727,LGR,2024,0.573579029,557.8867756
18468,304416.9069,4116183.246,2227.527727,LGR,2024,0.573838567,558.1392131
18469,304417.2133,4116182.823,2227.521256,LGR,2024,0.574098105,558.3916505
18470,304417.6218,4116182.559,2227.499534,LGR,2024,0.574357643,558.644088
18471,304417.6218,4116182.559,2227.499534,LGR,2024,0.574617181,558.8965254
18472,304418.111,4116182.487,2227.542642,LGR,2024,0.574876719,559.1489629
18473,304418.1835,4116182.476,2227.548859,LGR,2024,0.575136257,559.4014004
18474,304418.65,4116182.428,2227.561087,LGR,2024,0.575395795,559.6538378
18475,304418.65,4116182.428,2227.561087,LGR,2024,0.575655334,559.9062753
18476,304419.15,4116182.428,2227.639856,LGR,2024,0.575914872,560.1587127
18477,304419.65,4116182.428,2227.698314,LGR,2024,0.57617441,560.4111502
18478,304419.65,4116182.428,2227.698314,LGR,2024,0.576433948,560.6635876
18479,304419.8167,4116182.476,2227.721249,LGR,2024,0.576693486,560.9160251
18480,304420.1816,4116182.698,2227.688958,LGR,2024,0.576953024,561.1684625
18481,304420.5464,4116182.92,2227.562164,LGR,2024,0.577212562,561.4209
18482,304420.5464,4116182.92,2227.562164,LGR,2024,0.5774721,561.6733375
18483,304420.7611,4116183.037,2227.569243,LGR,2024,0.577731638,561.9257749
18484,304421.1538,4116183.243,2227.638614,LGR,2024,0.577991176,562.1782124
18485,304421.594,4116183.202,2227.620575,LGR,2024,0.578250714,562.4306498
18486,304421.594,4116183.202,2227.620575,LGR,2024,0.578510252,562.6830873
18487,304421.8204,4116182.79,2227.641928,LGR,2024,0.57876979,562.9355247
18488,304421.8204,4116182.79,2227.641928,LGR,2024,0.579029328,563.1879622
18489,304421.9307,4116182.315,2227.724682,LGR,2024,0.579288866,563.4403996
18490,304421.9563,4116182.205,2227.73277,LGR,2024,0.579548404,563.6928371
18491,304421.9563,4116182.205,2227.73277,LGR,2024,0.579807942,563.9452745
18492,304421.8677,4116181.824,2227.71833,LGR,2024,0.58006748,564.197712
18493,304421.8356,4116181.701,2227.702895,LGR,2024,0.580327018,564.4501495
18494,304421.7024,4116181.233,2227.523215,LGR,2024,0.580586556,564.7025869
18495,304421.7024,4116181.233,2227.523215,LGR,2024,0.580846094,564.9550244
18496,304421.5544,4116180.781,2227.484379,LGR,2024,0.581105632,565.2074618
18497,304421.4064,4116180.33,2227.611696,LGR,2024,0.58136517,565.4598993
18498,304421.3591,4116180.184,2227.638842,LGR,2024,0.581624708,565.7123367
18499,304421.3591,4116180.184,2227.638842,LGR,2024,0.581884246,565.9647742
18500,304421.215,4116179.729,2227.560916,LGR,2024,0.582143784,566.2172116
18501,304421.0674,4116179.278,2227.571705,LGR,2024,0.582403322,566.4696491
18502,304421.0674,4116179.278,2227.571705,LGR,2024,0.58266286,566.7220866
18503,304420.9147,4116178.83,2227.673217,LGR,2024,0.582922398,566.974524
18504,304420.7124,4116178.586,2227.784703,LGR,2024,0.583181936,567.2269615
18505,304420.7124,4116178.586,2227.784703,LGR,2024,0.583441474,567.4793989
18506,304420.5461,4116178.523,2227.839115,LGR,2024,0.583701012,567.7318364
18507,304420.5461,4116178.523,2227.839115,LGR,2024,0.58396055,567.9842738
18508,304420.2097,4116178.199,2227.916715,LGR,2024,0.584220088,568.2367113
18509,304419.9631,4116177.908,2227.944007,LGR,2024,0.584479626,568.4891487
18510,304419.6945,4116177.673,2227.9528,LGR,2024,0.584739164,568.7415862
18511,304419.6945,4116177.673,2227.9528,LGR,2024,0.584998702,568.9940236
18512,304419.32,4116177.456,2227.969498,LGR,2024,0.58525824,569.2464611
18513,304419.0869,4116177.282,2228.030357,LGR,2024,0.585517778,569.4988986
18514,304419.0869,4116177.282,2228.030357,LGR,2024,0.585777316,569.751336
18515,304418.8852,4116176.878,2227.945375,LGR,2024,0.586036854,570.0037735
18516,304418.7907,4116176.682,2227.90998,LGR,2024,0.586296392,570.2562109
18517,304418.7907,4116176.682,2227.90998,LGR,2024,0.58655593,570.5086484
18518,304418.6001,4116176.267,2227.888859,LGR,2024,0.586815468,570.7610858
18519,304418.6001,4116176.267,2227.888859,LGR,2024,0.587075006,571.0135233
18520,304418.449,4116175.834,2227.950508,LGR,2024,0.587334545,571.2659607
18521,304418.449,4116175.834,2227.950508,LGR,2024,0.587594083,571.5183982
18522,304418.3751,4116175.656,2227.957395,LGR,2024,0.587853621,571.7708357
18523,304418.1976,4116175.23,2227.983903,LGR,2024,0.588113159,572.0232731
18524,304418.1976,4116175.23,2227.983903,LGR,2024,0.588372697,572.2757106
18525,304418.2734,4116174.782,2228.054971,LGR,2024,0.588632235,572.528148
18526,304418.2734,4116174.782,2228.054971,LGR,2024,0.588891773,572.7805855
18527,304418.0736,4116174.286,2227.955524,LGR,2024,0.589151311,573.0330229
18528,304418.0736,4116174.286,2227.955524,LGR,2024,0.589410849,573.2854604
18529,304417.879,4116173.885,2227.908498,LGR,2024,0.589670387,573.5378978
18530,304417.779,4116173.685,2227.928787,LGR,2024,0.589929925,573.7903353
18531,304417.779,4116173.685,2227.928787,LGR,2024,0.590189463,574.0427727
18532,304417.5848,4116173.28,2228.127982,LGR,2024,0.590449001,574.2952102
18533,304417.5848,4116173.28,2228.127982,LGR,2024,0.590708539,574.5476477
18534,304417.3779,4116173.04,2228.072618,LGR,2024,0.590968077,574.8000851
18535,304417.3779,4116173.04,2228.072618,LGR,2024,0.591227615,575.0525226
18536,304417.3283,4116172.74,2228.076208,LGR,2024,0.591487153,575.30496
18537,304417.3283,4116172.74,2228.076208,LGR,2024,0.591746691,575.5573975
18538,304417.3298,4116172.768,2228.075002,LGR,2024,0.592006229,575.8098349
18539,304417.5862,4116172.213,2228.118294,LGR,2024,0.592265767,576.0622724
18540,304417.7299,4116171.753,2228.136794,LGR,2024,0.592525305,576.3147098
18541,304417.7299,4116171.753,2228.136794,LGR,2024,0.592784843,576.5671473
18542,304417.7299,4116171.753,2228.136794,LGR,2024,0.593044381,576.8195848
18543,304418.1202,4116171.504,2228.132098,LGR,2024,0.593303919,577.0720222
18544,304418.1799,4116171.497,2228.134183,LGR,2024,0.593563457,577.3244597
18545,304418.1799,4116171.497,2228.134183,LGR,2024,0.593822995,577.5768971
18546,304418.6439,4116171.482,2228.171213,LGR,2024,0.594082533,577.8293346
18547,304419.172,4116171.259,2228.09042,LGR,2024,0.594342071,578.081772
18548,304419.172,4116171.259,2228.09042,LGR,2024,0.594601609,578.3342095
18549,304419.3458,4116170.829,2228.045411,LGR,2024,0.594861147,578.5866469
18550,304419.416,4116170.655,2228.040631,LGR,2024,0.595120685,578.8390844
18551,304419.416,4116170.655,2228.040631,LGR,2024,0.595380223,579.0915218
18552,304419.3458,4116170.829,2228.045411,LGR,2024,0.595639761,579.3439593
18553,304419.187,4116170.226,2228.029277,LGR,2024,0.595899299,579.5963968
18554,304418.9584,4116169.875,2228.034912,LGR,2024,0.596158837,579.8488342
18555,304418.9584,4116169.875,2228.034912,LGR,2024,0.596418375,580.1012717
18556,304418.9075,4116169.25,2228.048392,LGR,2024,0.596677913,580.3537091
18557,304418.9075,4116169.25,2228.048392,LGR,2024,0.596937451,580.6061466
18558,304419.0972,4116168.728,2228.084096,LGR,2024,0.597196989,580.858584
18559,304419.0972,4116168.728,2228.084096,LGR,2024,0.597456527,581.1110215
18560,304419.187,4116168.252,2228.099617,LGR,2024,0.597716065,581.3634589
18561,304419.2128,4116167.753,2228.287924,LGR,2024,0.597975603,581.6158964
18562,304419.122,4116167.265,2228.328638,LGR,2024,0.598235141,581.8683339
18563,304419.122,4116167.265,2228.328638,LGR,2024,0.598494679,582.1207713
18564,304418.9114,4116166.881,2228.270111,LGR,2024,0.598754217,582.3732088
18565,304418.7962,4116166.67,2228.25302,LGR,2024,0.599013756,582.6256462
18566,304418.6768,4116166.249,2228.224515,LGR,2024,0.599273294,582.8780837
18567,304418.6768,4116166.249,2228.224515,LGR,2024,0.599532832,583.1305211
18568,304418.6662,4116165.75,2228.360726,LGR,2024,0.59979237,583.3829586
18569,304418.6662,4116165.75,2228.360726,LGR,2024,0.600051908,583.635396
18570,304418.7506,4116165.28,2228.390595,LGR,2024,0.600311446,583.8878335
18571,304418.7506,4116165.28,2228.390595,LGR,2024,0.600570984,584.1402709
18572,304418.8548,4116164.989,2228.371928,LGR,2024,0.600830522,584.3927084
18573,304419.143,4116164.742,2228.36838,LGR,2024,0.60109006,584.6451459
18574,304419.143,4116164.742,2228.36838,LGR,2024,0.601349598,584.8975833
18575,304419.5824,4116164.497,2228.33997,LGR,2024,0.601609136,585.1500208
18576,304419.7069,4116164.463,2228.344862,LGR,2024,0.601868674,585.4024582
18577,304420.1737,4116164.339,2228.382842,LGR,2024,0.602128212,585.6548957
18578,304420.1737,4116164.339,2228.382842,LGR,2024,0.60238775,585.9073331
18579,304420.65,4116164.33,2228.388942,LGR,2024,0.602647288,586.1597706
18580,304420.65,4116164.33,2228.388942,LGR,2024,0.602906826,586.412208
18581,304421.1546,4116164.276,2228.431506,LGR,2024,0.603166364,586.6646455
18582,304421.1546,4116164.276,2228.431506,LGR,2024,0.603425902,586.917083
18583,304421.4177,4116163.966,2228.457492,LGR,2024,0.60368544,587.1695204
18584,304421.5987,4116163.722,2228.455396,LGR,2024,0.603944978,587.4219579
18585,304421.5987,4116163.722,2228.455396,LGR,2024,0.604204516,587.6743953
18586,304421.8083,4116163.336,2228.421081,LGR,2024,0.604464054,587.9268328
18587,304421.9222,4116163.126,2228.411235,LGR,2024,0.604723592,588.1792702
18588,304421.9222,4116163.126,2228.411235,LGR,2024,0.60498313,588.4317077
18589,304422.0429,4116162.718,2228.406267,LGR,2024,0.605242668,588.6841451
18590,304422.1782,4116162.258,2228.422502,LGR,2024,0.605502206,588.9365826
18591,304422.1782,4116162.258,2228.422502,LGR,2024,0.605761744,589.18902
18592,304422.197,4116161.749,2228.409396,LGR,2024,0.606021282,589.4414575
18593,304422.1315,4116161.262,2228.426168,LGR,2024,0.60628082,589.693895
18594,304422.1315,4116161.262,2228.426168,LGR,2024,0.606540358,589.9463324
18595,304421.9063,4116160.903,2228.437481,LGR,2024,0.606799896,590.1987699
18596,304421.7695,4116160.685,2228.446829,LGR,2024,0.607059434,590.4512073
18597,304421.7695,4116160.685,2228.446829,LGR,2024,0.607318972,590.7036448
18598,304421.5593,4116160.299,2228.438922,LGR,2024,0.60757851,590.9560822
18599,304421.5593,4116160.299,2228.438922,LGR,2024,0.607838048,591.2085197
18600,304421.4447,4116160.089,2228.418491,LGR,2024,0.608097586,591.4609571
18601,304421.1929,4116159.72,2228.393447,LGR,2024,0.608357124,591.7133946
18602,304420.9591,4116159.382,2228.39223,LGR,2024,0.608616662,591.9658321
18603,304420.8195,4116159.156,2228.384681,LGR,2024,0.6088762,592.2182695
18604,304420.8195,4116159.156,2228.384681,LGR,2024,0.609135738,592.470707
18605,304420.6072,4116158.774,2228.316505,LGR,2024,0.609395276,592.7231444
18606,304420.395,4116158.392,2228.335096,LGR,2024,0.609654814,592.9755819
18607,304420.3003,4116158.198,2228.348447,LGR,2024,0.609914352,593.2280193
18608,304420.3003,4116158.198,2228.348447,LGR,2024,0.61017389,593.4804568
18609,304420.1462,4116157.751,2228.350637,LGR,2024,0.610433428,593.7328942
18610,304419.9922,4116157.304,2228.372599,LGR,2024,0.610692967,593.9853317
18611,304419.9922,4116157.304,2228.372599,LGR,2024,0.610952505,594.2377691
18612,304419.9375,4116157.147,2228.371525,LGR,2024,0.611212043,594.4902066
18613,304419.7785,4116156.704,2228.359953,LGR,2024,0.611471581,594.7426441
18614,304419.72,4116156.267,2228.351726,LGR,2024,0.611731119,594.9950815
18615,304419.72,4116156.267,2228.351726,LGR,2024,0.611990657,595.247519
18616,304419.836,4116155.827,2228.37377,LGR,2024,0.612250195,595.4999564
18617,304419.836,4116155.827,2228.37377,LGR,2024,0.612509733,595.7523939
18618,304419.9091,4116155.65,2228.388621,LGR,2024,0.612769271,596.0048313
18619,304420.0701,4116155.227,2228.424713,LGR,2024,0.613028809,596.2572688
18620,304420.0701,4116155.227,2228.424713,LGR,2024,0.613288347,596.5097062
18621,304420.2022,4116154.765,2228.444945,LGR,2024,0.613547885,596.7621437
18622,304420.2022,4116154.765,2228.444945,LGR,2024,0.613807423,597.0145812
18623,304420.5626,4116154.539,2228.43422,LGR,2024,0.614066961,597.2670186
18624,304420.7392,4116154.466,2228.440135,LGR,2024,0.614326499,597.5194561
18625,304420.7392,4116154.466,2228.440135,LGR,2024,0.614586037,597.7718935
18626,304421.1313,4116154.48,2228.485137,LGR,2024,0.614845575,598.024331
18627,304421.1716,4116154.484,2228.488453,LGR,2024,0.615105113,598.2767684
18628,304421.6682,4116154.524,2228.51935,LGR,2024,0.615364651,598.5292059
18629,304421.6682,4116154.524,2228.51935,LGR,2024,0.615624189,598.7816433
18630,304422.165,4116154.564,2228.532758,LGR,2024,0.615883727,599.0340808
18631,304422.6402,4116154.602,2228.544918,LGR,2024,0.616143265,599.2865183
18632,304422.6402,4116154.602,2228.544918,LGR,2024,0.616402803,599.5389557
18633,304423.0852,4116154.491,2228.500296,LGR,2024,0.616662341,599.7913932
18634,304423.2029,4116154.461,2228.490559,LGR,2024,0.616921879,600.0438306
18635,304423.6322,4116154.232,2228.42459,LGR,2024,0.617181417,600.2962681
18636,304423.6322,4116154.232,2228.42459,LGR,2024,0.617440955,600.5487055
18637,304423.8286,4116153.685,2228.440965,LGR,2024,0.617700493,600.801143
18638,304423.887,4116153.846,2228.44155,LGR,2024,0.617960031,601.0535804
18639,304423.887,4116153.846,2228.44155,LGR,2024,0.618219569,601.3060179
18640,304423.8286,4116153.685,2228.440965,LGR,2024,0.618479107,601.5584553
18641,304423.6349,4116153.268,2228.468107,LGR,2024,0.618738645,601.8108928
18642,304423.6349,4116153.268,2228.468107,LGR,2024,0.618998183,602.0633303
18643,304423.3481,4116153.02,2228.459502,LGR,2024,0.619257721,602.3157677
18644,304423.1018,4116152.812,2228.453676,LGR,2024,0.619517259,602.5682052
18645,304423.1018,4116152.812,2228.453676,LGR,2024,0.619776797,602.8206426
18646,304422.7903,4116152.57,2228.496952,LGR,2024,0.620036335,603.0730801
18647,304422.5947,4116152.263,2228.521291,LGR,2024,0.620295873,603.3255175
18648,304422.5947,4116152.263,2228.521291,LGR,2024,0.620555411,603.577955
18649,304422.4808,4116151.791,2228.564174,LGR,2024,0.620814949,603.8303924
18650,304422.4808,4116151.791,2228.564174,LGR,2024,0.621074487,604.0828299
18651,304422.366,4116151.319,2228.558661,LGR,2024,0.621334025,604.3352674
18652,304422.3304,4116151.195,2228.557969,LGR,2024,0.621593563,604.5877048
18653,304422.3304,4116151.195,2228.557969,LGR,2024,0.621853101,604.8401423
18654,304422.1591,4116150.744,2228.574404,LGR,2024,0.62211264,605.0925797
18655,304422.1591,4116150.744,2228.574404,LGR,2024,0.622372178,605.3450172
18656,304421.9427,4116150.25,2228.621704,LGR,2024,0.622631716,605.5974546
18657,304421.9427,4116150.25,2228.621704,LGR,2024,0.622891254,605.8498921
18658,304421.9427,4116149.75,2228.567291,LGR,2024,0.623150792,606.1023295
18659,304421.9427,4116149.75,2228.567291,LGR,2024,0.62341033,606.354767
18660,304421.8832,4116149.291,2228.552025,LGR,2024,0.623669868,606.6072044
18661,304421.8719,4116149.216,2228.553447,LGR,2024,0.623929406,606.8596419
18662,304421.725,4116148.696,2228.614551,LGR,2024,0.624188944,607.1120794
18663,304421.725,4116148.696,2228.614551,LGR,2024,0.624448482,607.3645168
18664,304421.4877,4116148.367,2228.617529,LGR,2024,0.62470802,607.6169543
18665,304421.2882,4116148.105,2228.593788,LGR,2024,0.624967558,607.8693917
18666,304421.2882,4116148.105,2228.593788,LGR,2024,0.625227096,608.1218292
18667,304421.0385,4116147.867,2228.573127,LGR,2024,0.625486634,608.3742666
18668,304420.7766,4116147.617,2228.520526,LGR,2024,0.625746172,608.6267041
18669,304420.4907,4116147.317,2228.495684,LGR,2024,0.62600571,608.8791415
18670,304420.4907,4116147.317,2228.495684,LGR,2024,0.626265248,609.131579
18671,304420.4148,4116147.138,2228.499163,LGR,2024,0.626524786,609.3840165
18672,304420.1826,4116146.724,2228.522863,LGR,2024,0.626784324,609.6364539
18673,304420.1826,4116146.724,2228.522863,LGR,2024,0.627043862,609.8888914
18674,304419.9384,4116146.42,2228.543029,LGR,2024,0.6273034,610.1413288
18675,304419.7418,4116146.176,2228.53102,LGR,2024,0.627562938,610.3937663
18676,304419.7418,4116146.176,2228.53102,LGR,2024,0.627822476,610.6462037
18677,304419.4912,4116145.902,2228.535701,LGR,2024,0.628082014,610.8986412
18678,304419.2525,4116145.652,2228.514551,LGR,2024,0.628341552,611.1510786
18679,304419.0028,4116145.391,2228.508253,LGR,2024,0.62860109,611.4035161
18680,304418.7918,4116145.146,2228.503949,LGR,2024,0.628860628,611.6559535
18681,304418.7918,4116145.146,2228.503949,LGR,2024,0.629120166,611.908391
18682,304418.553,4116144.821,2228.499826,LGR,2024,0.629379704,612.1608285
18683,304418.377,4116144.583,2228.516549,LGR,2024,0.629639242,612.4132659
18684,304418.377,4116144.583,2228.516549,LGR,2024,0.62989878,612.6657034
18685,304418.2503,4116144.221,2228.567984,LGR,2024,0.630158318,612.9181408
18686,304418.1159,4116143.76,2228.668274,LGR,2024,0.630417856,613.1705783
18687,304418.1159,4116143.76,2228.668274,LGR,2024,0.630677394,613.4230157
18688,304418.0087,4116143.278,2228.702853,LGR,2024,0.630936932,613.6754532
18689,304417.9139,4116142.796,2228.682793,LGR,2024,0.63119647,613.9278906
18690,304417.8953,4116142.702,2228.6885,LGR,2024,0.631456008,614.1803281
18691,304417.8005,4116142.22,2228.740629,LGR,2024,0.631715546,614.4327656
18692,304417.7058,4116141.739,2228.725531,LGR,2024,0.631975084,614.685203
18693,304417.611,4116141.258,2228.707071,LGR,2024,0.632234622,614.9376405
18694,304417.611,4116141.258,2228.707071,LGR,2024,0.63249416,615.1900779
18695,304417.3854,4116141.015,2228.702975,LGR,2024,0.632753698,615.4425154
18696,304417.1354,4116140.765,2228.690889,LGR,2024,0.633013236,615.6949528
18697,304416.8854,4116140.515,2228.704809,LGR,2024,0.633272774,615.9473903
18698,304416.6164,4116140.301,2228.722537,LGR,2024,0.633532312,616.1998277
18699,304416.6164,4116140.301,2228.722537,LGR,2024,0.633791851,616.4522652
18700,304416.2661,4116140.072,2228.730798,LGR,2024,0.634051389,616.7047026
18701,304416.0371,4116139.923,2228.738419,LGR,2024,0.634310927,616.9571401
18702,304415.7679,4116139.699,2228.746245,LGR,2024,0.634570465,617.2095776
18703,304415.7679,4116139.699,2228.746245,LGR,2024,0.634830003,617.462015
18704,304415.5851,4116139.278,2228.704613,LGR,2024,0.635089541,617.7144525
18705,304415.4162,4116138.892,2228.706771,LGR,2024,0.635349079,617.9668899
18706,304415.4162,4116138.892,2228.706771,LGR,2024,0.635608617,618.2193274
18707,304415.281,4116138.67,2228.703164,LGR,2024,0.635868155,618.4717648
18708,304415.059,4116138.305,2228.706401,LGR,2024,0.636127693,618.7242023
18709,304414.9238,4116138.083,2228.699461,LGR,2024,0.636387231,618.9766397
18710,304414.9238,4116138.083,2228.699461,LGR,2024,0.636646769,619.2290772
18711,304414.7617,4116137.705,2228.695941,LGR,2024,0.636906307,619.4815147
18712,304414.5893,4116137.274,2228.73463,LGR,2024,0.637165845,619.7339521
18713,304414.4169,4116136.843,2228.742904,LGR,2024,0.637425383,619.9863896
18714,304414.2312,4116136.625,2228.744856,LGR,2024,0.637684921,620.238827
18715,304414.2312,4116136.625,2228.744856,LGR,2024,0.637944459,620.4912645
18716,304414.0027,4116136.477,2228.78348,LGR,2024,0.638203997,620.7437019
18717,304413.6512,4116136.248,2228.799114,LGR,2024,0.638463535,620.9961394
18718,304413.6512,4116136.248,2228.799114,LGR,2024,0.638723073,621.2485768
18719,304413.5048,4116135.785,2228.839953,LGR,2024,0.638982611,621.5010143
18720,304413.3908,4116135.313,2228.933288,LGR,2024,0.639242149,621.7534517
18721,304413.3632,4116135.199,2228.951083,LGR,2024,0.639501687,622.0058892
18722,304413.3632,4116135.199,2228.951083,LGR,2024,0.639761225,622.2583267
18723,304413.3817,4116134.773,2228.916105,LGR,2024,0.640020763,622.5107641
18724,304413.3867,4116134.724,2228.911527,LGR,2024,0.640280301,622.7632016
18725,304413.4362,4116134.229,2228.883069,LGR,2024,0.640539839,623.015639
18726,304413.4857,4116133.734,2228.908116,LGR,2024,0.640799377,623.2680765
18727,304413.4857,4116133.734,2228.908116,LGR,2024,0.641058915,623.5205139
18728,304413.6756,4116133.263,2228.829659,LGR,2024,0.641318453,623.7729514
18729,304413.8756,4116132.863,2228.883338,LGR,2024,0.641577991,624.0253888
18730,304414.0511,4116132.651,2228.875005,LGR,2024,0.641837529,624.2778263
18731,304414.0511,4116132.651,2228.875005,LGR,2024,0.642097067,624.5302638
18732,304414.3011,4116132.401,2228.849045,LGR,2024,0.642356605,624.7827012
18733,304414.5511,4116132.151,2228.787768,LGR,2024,0.642616143,625.0351387
18734,304414.5511,4116132.151,2228.787768,LGR,2024,0.642875681,625.2875761
18735,304414.7741,4116131.822,2228.74359,LGR,2024,0.643135219,625.5400136
18736,304414.8996,4116131.605,2228.76226,LGR,2024,0.643394757,625.792451
18737,304415.1723,4116131.302,2228.752669,LGR,2024,0.643654295,626.0448885
18738,304415.1723,4116131.302,2228.752669,LGR,2024,0.643913833,626.2973259
18739,304415.5948,4116131.121,2228.753271,LGR,2024,0.644173371,626.5497634
18740,304415.5948,4116131.121,2228.753271,LGR,2024,0.644432909,626.8022008
18741,304416.1824,4116131.088,2228.772473,LGR,2024,0.644692447,627.0546383
18742,304416.6632,4116131.184,2228.792112,LGR,2024,0.644951985,627.3070758
18743,304417.144,4116131.28,2228.838242,LGR,2024,0.645211523,627.5595132
18744,304417.144,4116131.28,2228.838242,LGR,2024,0.645471062,627.8119507
18745,304417.6477,4116131.229,2228.905083,LGR,2024,0.6457306,628.0643881
18746,304418.1419,4116131.175,2228.919825,LGR,2024,0.645990138,628.3168256
18747,304418.6014,4116131.113,2228.985793,LGR,2024,0.646249676,628.569263
18748,304418.6014,4116131.113,2228.985793,LGR,2024,0.646509214,628.8217005
18749,304419.0455,4116130.955,2229.073114,LGR,2024,0.646768752,629.0741379
18750,304419.203,4116130.899,2229.090448,LGR,2024,0.64702829,629.3265754
18751,304419.6471,4116130.742,2229.119459,LGR,2024,0.647287828,629.5790129
18752,304419.6471,4116130.742,2229.119459,LGR,2024,0.647547366,629.8314503
18753,304419.9883,4116130.524,2229.14369,LGR,2024,0.647806904,630.0838878
18754,304420.26,4116130.273,2229.120726,LGR,2024,0.648066442,630.3363252
18755,304420.26,4116130.273,2229.120726,LGR,2024,0.64832598,630.5887627
18756,304420.3608,4116129.794,2229.110514,LGR,2024,0.648585518,630.8412001
18757,304420.3608,4116129.794,2229.110514,LGR,2024,0.648845056,631.0936376
18758,304420.382,4116129.694,2229.111182,LGR,2024,0.649104594,631.346075
18759,304420.4128,4116129.24,2229.129689,LGR,2024,0.649364132,631.5985125
18760,304420.4336,4116128.741,2229.16026,LGR,2024,0.64962367,631.8509499
18761,304420.4336,4116128.741,2229.16026,LGR,2024,0.649883208,632.1033874
18762,304420.3081,4116128.592,2229.121159,LGR,2024,0.650142746,632.3558249
18763,304420.0581,4116128.342,2229.053951,LGR,2024,0.650402284,632.6082623
18764,304419.8081,4116128.092,2229.075075,LGR,2024,0.650661822,632.8606998
18765,304419.8081,4116128.092,2229.075075,LGR,2024,0.65092136,633.1131372
18766,304419.6122,4116127.77,2229.153129,LGR,2024,0.651180898,633.3655747
18767,304419.4543,4116127.474,2229.127248,LGR,2024,0.651440436,633.6180121
18768,304419.4543,4116127.474,2229.127248,LGR,2024,0.651699974,633.8704496
18769,304419.1932,4116127.516,2229.143085,LGR,2024,0.651959512,634.122887
18770,304419.1142,4116127.529,2229.145937,LGR,2024,0.65221905,634.3753245
18771,304418.627,4116127.608,2229.134923,LGR,2024,0.652478588,634.627762
18772,304418.1398,4116127.687,2229.175013,LGR,2024,0.652738126,634.8801994
18773,304418.1398,4116127.687,2229.175013,LGR,2024,0.652997664,635.1326369
18774,304417.649,4116127.739,2229.203386,LGR,2024,0.653257202,635.3850743
18775,304417.1533,4116127.785,2229.167099,LGR,2024,0.65351674,635.6375118
18776,304416.6472,4116127.803,2229.130101,LGR,2024,0.653776278,635.8899492
18777,304416.6472,4116127.803,2229.130101,LGR,2024,0.654035816,636.1423867
18778,304416.1486,4116127.776,2229.154193,LGR,2024,0.654295354,636.3948241
18779,304415.65,4116127.75,2229.126465,LGR,2024,0.654554892,636.6472616
18780,304415.65,4116127.75,2229.126465,LGR,2024,0.65481443,636.8996991
18781,304415.1745,4116127.666,2229.153416,LGR,2024,0.655073968,637.1521365
18782,304414.714,4116127.531,2229.181866,LGR,2024,0.655333506,637.404574
18783,304414.5792,4116127.492,2229.188357,LGR,2024,0.655593044,637.6570114
18784,304414.1186,4116127.357,2229.187028,LGR,2024,0.655852582,637.9094489
18785,304413.6976,4116127.174,2229.148671,LGR,2024,0.65611212,638.1618863
18786,304413.6976,4116127.174,2229.148671,LGR,2024,0.656371658,638.4143238
18787,304413.4721,4116127.033,2229.162714,LGR,2024,0.656631196,638.6667612
18788,304413.1141,4116126.807,2229.171702,LGR,2024,0.656890734,638.9191987
18789,304412.778,4116126.584,2229.170193,LGR,2024,0.657150273,639.1716361
18790,304412.778,4116126.584,2229.170193,LGR,2024,0.657409811,639.4240736
18791,304412.5361,4116126.397,2229.18659,LGR,2024,0.657669349,639.6765111
18792,304412.223,4116126.155,2229.173886,LGR,2024,0.657928887,639.9289485
18793,304412.223,4116126.155,2229.173886,LGR,2024,0.658188425,640.181386
18794,304411.992,4116125.98,2229.159858,LGR,2024,0.658447963,640.4338234
18795,304411.6524,4116125.746,2229.177948,LGR,2024,0.658707501,640.6862609
